"","PRFG.NUMMER","TERMIN","startHours","endHours","startDate","endDate"
"696","WZ0146","3/22/2016",1032,1034.75,"2016-03-22 07:30:00","2016-03-22 10:15:00"
"697","WZ5020","3/22/2016",1034.75,1037.5,"2016-03-22 10:15:00","2016-03-22 13:00:00"
"698","MW0993","3/23/2016",1058.75,1061.5,"2016-03-23 10:15:00","2016-03-23 13:00:00"
"699","MW1929","3/23/2016",1058.75,1061.5,"2016-03-23 10:15:00","2016-03-23 13:00:00"
"700","WI000213","3/24/2016",1082.75,1085.5,"2016-03-24 10:15:00","2016-03-24 13:00:00"
"701","MW1923","3/24/2016",1082.75,1085.5,"2016-03-24 10:15:00","2016-03-24 13:00:00"
"702","MW0028","3/24/2016",1082.75,1085.5,"2016-03-24 10:15:00","2016-03-24 13:00:00"
"703","MW0832","3/24/2016",1080,1082.75,"2016-03-24 07:30:00","2016-03-24 10:15:00"
"704","PH9002","3/24/2016",1088.25,1091,"2016-03-24 15:45:00","2016-03-24 18:30:00"
"705","CH0263","3/24/2016",1085.5,1088.25,"2016-03-24 13:00:00","2016-03-24 15:45:00"
"706","MW0129","3/24/2016",1085.5,1088.25,"2016-03-24 13:00:00","2016-03-24 15:45:00"
"707","CH5002","3/28/2016",1177.75,1180.5,"2016-03-28 10:15:00","2016-03-28 13:00:00"
"708","WZ5294","3/29/2016",1204.5,1207.25,"2016-03-29 13:00:00","2016-03-29 15:45:00"
"709","IN2126","3/29/2016",1204.5,1207.25,"2016-03-29 13:00:00","2016-03-29 15:45:00"
"710","WZ2044","3/29/2016",1201.75,1204.5,"2016-03-29 10:15:00","2016-03-29 13:00:00"
"711","MA2501","3/29/2016",1201.75,1204.5,"2016-03-29 10:15:00","2016-03-29 13:00:00"
"712","IN2092","3/29/2016",1201.75,1204.5,"2016-03-29 10:15:00","2016-03-29 13:00:00"
"713","PH9009","3/29/2016",1201.75,1204.5,"2016-03-29 10:15:00","2016-03-29 13:00:00"
"714","MW0612","3/29/2016",1201.75,1204.5,"2016-03-29 10:15:00","2016-03-29 13:00:00"
"715","MW1924","3/29/2016",1199,1201.75,"2016-03-29 07:30:00","2016-03-29 10:15:00"
"716","IN0001","3/29/2016",1204.5,1207.25,"2016-03-29 13:00:00","2016-03-29 15:45:00"
"717","MA3303","3/29/2016",1204.5,1207.25,"2016-03-29 13:00:00","2016-03-29 15:45:00"
"718","PH2041","3/29/2016",1204.5,1207.25,"2016-03-29 13:00:00","2016-03-29 15:45:00"
"719","MW0097","3/29/2016",1201.75,1204.5,"2016-03-29 10:15:00","2016-03-29 13:00:00"
"720","PH9101","3/29/2016",1204.5,1207.25,"2016-03-29 13:00:00","2016-03-29 15:45:00"
"721","MA3403","3/29/2016",1199,1201.75,"2016-03-29 07:30:00","2016-03-29 10:15:00"
"722","EI0302","3/29/2016",1204.5,1207.25,"2016-03-29 13:00:00","2016-03-29 15:45:00"
"723","MW0119","3/30/2016",1231.25,1234,"2016-03-30 15:45:00","2016-03-30 18:30:00"
"724","WZ1446","3/30/2016",1228.5,1231.25,"2016-03-30 13:00:00","2016-03-30 15:45:00"
"725","WZ5151","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"726","WZ5081","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"727","WZ5200","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"728","MA1001(v1)","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"729","CH0116","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"730","PH1001","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"731","MA9411","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"732","MA4401","3/30/2016",1228.5,1231.25,"2016-03-30 13:00:00","2016-03-30 15:45:00"
"733","CH5032","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"734","MA9204","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"735","MA9711","3/30/2016",1228.5,1231.25,"2016-03-30 13:00:00","2016-03-30 15:45:00"
"736","MA1001(v2)","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"737","IN0037","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"738","MA1001","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"739","MW2156","3/30/2016",1223,1225.75,"2016-03-30 07:30:00","2016-03-30 10:15:00"
"740","MW0050","3/30/2016",1225.75,1228.5,"2016-03-30 10:15:00","2016-03-30 13:00:00"
"741","WZ0141","3/30/2016",1228.5,1231.25,"2016-03-30 13:00:00","2016-03-30 15:45:00"
"742","MA2503","3/30/2016",1231.25,1234,"2016-03-30 15:45:00","2016-03-30 18:30:00"
"743","MA4405","3/30/2016",1223,1225.75,"2016-03-30 07:30:00","2016-03-30 10:15:00"
"744","IN2021","3/30/2016",1228.5,1231.25,"2016-03-30 13:00:00","2016-03-30 15:45:00"
"745","MW2132","3/30/2016",1228.5,1231.25,"2016-03-30 13:00:00","2016-03-30 15:45:00"
"746","MA9951","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"747","MA9201","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"748","WZ5029","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"749","WZ1447","3/31/2016",1252.5,1255.25,"2016-03-31 13:00:00","2016-03-31 15:45:00"
"750","WZ5010","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"751","WZ5309","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"752","IN2016","3/31/2016",1252.5,1255.25,"2016-03-31 13:00:00","2016-03-31 15:45:00"
"753","MW0006","3/31/2016",1247,1249.75,"2016-03-31 07:30:00","2016-03-31 10:15:00"
"754","PH0016","3/31/2016",1252.5,1255.25,"2016-03-31 13:00:00","2016-03-31 15:45:00"
"755","CH0648","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"756","MA5415","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"757","PH2155","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"758","IN0004","3/31/2016",1252.5,1255.25,"2016-03-31 13:00:00","2016-03-31 15:45:00"
"759","PH2043","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"760","MW1920","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"761","IN1503","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"762","IN2028","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"763","IN2060","3/31/2016",1255.25,1258,"2016-03-31 15:45:00","2016-03-31 18:30:00"
"764","MA2004","3/31/2016",1247,1249.75,"2016-03-31 07:30:00","2016-03-31 10:15:00"
"765","MA3601","3/31/2016",1255.25,1258,"2016-03-31 15:45:00","2016-03-31 18:30:00"
"766","EI0308","3/31/2016",1249.75,1252.5,"2016-03-31 10:15:00","2016-03-31 13:00:00"
"767","CH0128","4/1/2016",1276.5,1279.25,"2016-04-01 13:00:00","2016-04-01 15:45:00"
"768","WZ2613","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"769","WZ0156","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"770","WZ5292","4/1/2016",1271,1273.75,"2016-04-01 07:30:00","2016-04-01 10:15:00"
"771","IN2189","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"772","WZ5075","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"773","WZ5161","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"774","IN2259","4/1/2016",1279.25,1282,"2016-04-01 15:45:00","2016-04-01 18:30:00"
"775","MW0688","4/1/2016",1271,1273.75,"2016-04-01 07:30:00","2016-04-01 10:15:00"
"776","MW0134","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"777","IN2067","4/1/2016",1276.5,1279.25,"2016-04-01 13:00:00","2016-04-01 15:45:00"
"778","MA3451","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"779","IN0031","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"780","PH0014","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"781","PH0017","4/1/2016",1276.5,1279.25,"2016-04-01 13:00:00","2016-04-01 15:45:00"
"782","IN0021","4/1/2016",1276.5,1279.25,"2016-04-01 13:00:00","2016-04-01 15:45:00"
"783","MA2101","4/1/2016",1279.25,1282,"2016-04-01 15:45:00","2016-04-01 18:30:00"
"784","MW1930","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"785","CH0105","4/1/2016",1271,1273.75,"2016-04-01 07:30:00","2016-04-01 10:15:00"
"786","MA1304","4/1/2016",1271,1273.75,"2016-04-01 07:30:00","2016-04-01 10:15:00"
"787","EI0006","4/1/2016",1273.75,1276.5,"2016-04-01 10:15:00","2016-04-01 13:00:00"
"788","MA4303","4/2/2016",1297.75,1300.5,"2016-04-02 10:15:00","2016-04-02 13:00:00"
"789","IN0008","4/2/2016",1297.75,1300.5,"2016-04-02 10:15:00","2016-04-02 13:00:00"
"790","IN0003","4/4/2016",1343,1345.75,"2016-04-04 07:30:00","2016-04-04 10:15:00"
"791","SG5021801","4/4/2016",1351.25,1354,"2016-04-04 15:45:00","2016-04-04 18:30:00"
"792","MA3001","4/4/2016",1345.75,1348.5,"2016-04-04 10:15:00","2016-04-04 13:00:00"
"793","MA1101(v1)","4/4/2016",1351.25,1354,"2016-04-04 15:45:00","2016-04-04 18:30:00"
"794","PH0006","4/4/2016",1348.5,1351.25,"2016-04-04 13:00:00","2016-04-04 15:45:00"
"795","MA9409","4/4/2016",1348.5,1351.25,"2016-04-04 13:00:00","2016-04-04 15:45:00"
"796","CH0113","4/4/2016",1343,1345.75,"2016-04-04 07:30:00","2016-04-04 10:15:00"
"797","CH1091","4/4/2016",1345.75,1348.5,"2016-04-04 10:15:00","2016-04-04 13:00:00"
"798","PH1002","4/4/2016",1345.75,1348.5,"2016-04-04 10:15:00","2016-04-04 13:00:00"
"799","IN2089","4/4/2016",1345.75,1348.5,"2016-04-04 10:15:00","2016-04-04 13:00:00"
"800","MA3305","4/4/2016",1345.75,1348.5,"2016-04-04 10:15:00","2016-04-04 13:00:00"
"801","WZ5004","4/4/2016",1343,1345.75,"2016-04-04 07:30:00","2016-04-04 10:15:00"
"802","WZ2179","4/4/2016",1345.75,1348.5,"2016-04-04 10:15:00","2016-04-04 13:00:00"
"803","WZ0143","4/4/2016",1351.25,1354,"2016-04-04 15:45:00","2016-04-04 18:30:00"
"804","IN8003","4/4/2016",1348.5,1351.25,"2016-04-04 13:00:00","2016-04-04 15:45:00"
"805","PH9017","4/4/2016",1348.5,1351.25,"2016-04-04 13:00:00","2016-04-04 15:45:00"
"806","SP502101","4/4/2016",1348.5,1351.25,"2016-04-04 13:00:00","2016-04-04 15:45:00"
"807","MA1101","4/4/2016",1351.25,1354,"2016-04-04 15:45:00","2016-04-04 18:30:00"
"808","MA1101(v2)","4/4/2016",1351.25,1354,"2016-04-04 15:45:00","2016-04-04 18:30:00"
"809","MA3411","4/4/2016",1351.25,1354,"2016-04-04 15:45:00","2016-04-04 18:30:00"
"810","EI0306","4/4/2016",1345.75,1348.5,"2016-04-04 10:15:00","2016-04-04 13:00:00"
"811","IN0015","4/5/2016",1372.5,1375.25,"2016-04-05 13:00:00","2016-04-05 15:45:00"
"812","PH0003","4/5/2016",1367,1369.75,"2016-04-05 07:30:00","2016-04-05 10:15:00"
"813","PH0019","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"814","MW1123","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"815","IN2026","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"816","WZ0009","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"817","WZ0135","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"818","IN2064","4/5/2016",1372.5,1375.25,"2016-04-05 13:00:00","2016-04-05 15:45:00"
"819","MA3701","4/5/2016",1375.25,1378,"2016-04-05 15:45:00","2016-04-05 18:30:00"
"820","WZ5298","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"821","CH0104","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"822","WZ2006","4/5/2016",1372.5,1375.25,"2016-04-05 13:00:00","2016-04-05 15:45:00"
"823","MA1401","4/5/2016",1372.5,1375.25,"2016-04-05 13:00:00","2016-04-05 15:45:00"
"824","MA9202","4/5/2016",1367,1369.75,"2016-04-05 07:30:00","2016-04-05 10:15:00"
"825","EI0309","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"826","IN0033","4/5/2016",1369.75,1372.5,"2016-04-05 10:15:00","2016-04-05 13:00:00"
"827","MA2003","4/6/2016",1391,1393.75,"2016-04-06 07:30:00","2016-04-06 10:15:00"
"828","CH61021","4/6/2016",1393.75,1396.5,"2016-04-06 10:15:00","2016-04-06 13:00:00"
"829","IN2157","4/6/2016",1393.75,1396.5,"2016-04-06 10:15:00","2016-04-06 13:00:00"
"830","IN2081","4/6/2016",1399.25,1402,"2016-04-06 15:45:00","2016-04-06 18:30:00"
"831","WZ0607","4/6/2016",1391,1393.75,"2016-04-06 07:30:00","2016-04-06 10:15:00"
"832","PH1007","4/6/2016",1393.75,1396.5,"2016-04-06 10:15:00","2016-04-06 13:00:00"
"833","CH0127","4/6/2016",1396.5,1399.25,"2016-04-06 13:00:00","2016-04-06 15:45:00"
"834","IN0009","4/6/2016",1393.75,1396.5,"2016-04-06 10:15:00","2016-04-06 13:00:00"
"835","IN8005","4/6/2016",1393.75,1396.5,"2016-04-06 10:15:00","2016-04-06 13:00:00"
"836","CH1020","4/6/2016",1396.5,1399.25,"2016-04-06 13:00:00","2016-04-06 15:45:00"
"837","PH9011","4/6/2016",1399.25,1402,"2016-04-06 15:45:00","2016-04-06 18:30:00"
"838","SP502800","4/6/2016",1396.5,1399.25,"2016-04-06 13:00:00","2016-04-06 15:45:00"
"839","MA3502","4/6/2016",1399.25,1402,"2016-04-06 15:45:00","2016-04-06 18:30:00"
"840","IN2258","4/6/2016",1396.5,1399.25,"2016-04-06 13:00:00","2016-04-06 15:45:00"
"841","IN2105","4/6/2016",1396.5,1399.25,"2016-04-06 13:00:00","2016-04-06 15:45:00"
"842","IN2062","4/6/2016",1391,1393.75,"2016-04-06 07:30:00","2016-04-06 10:15:00"
"843","EI0007","4/6/2016",1393.75,1396.5,"2016-04-06 10:15:00","2016-04-06 13:00:00"
"844","EI0307","4/6/2016",1396.5,1399.25,"2016-04-06 13:00:00","2016-04-06 15:45:00"
"845","WZ5175","4/7/2016",1420.5,1423.25,"2016-04-07 13:00:00","2016-04-07 15:45:00"
"846","IN2005","4/7/2016",1417.75,1420.5,"2016-04-07 10:15:00","2016-04-07 13:00:00"
"847","IN2133","4/7/2016",1420.5,1423.25,"2016-04-07 13:00:00","2016-04-07 15:45:00"
"848","CH5143","4/7/2016",1417.75,1420.5,"2016-04-07 10:15:00","2016-04-07 13:00:00"
"849","WZ0013","4/7/2016",1417.75,1420.5,"2016-04-07 10:15:00","2016-04-07 13:00:00"
"850","IN2078","4/7/2016",1417.75,1420.5,"2016-04-07 10:15:00","2016-04-07 13:00:00"
"851","MA2404","4/7/2016",1417.75,1420.5,"2016-04-07 10:15:00","2016-04-07 13:00:00"
"852","WZ0162","4/7/2016",1415,1417.75,"2016-04-07 07:30:00","2016-04-07 10:15:00"
"853","CH0118","4/7/2016",1417.75,1420.5,"2016-04-07 10:15:00","2016-04-07 13:00:00"
"854","IN0002","4/7/2016",1420.5,1423.25,"2016-04-07 13:00:00","2016-04-07 15:45:00"
"855","PH0001","4/7/2016",1417.75,1420.5,"2016-04-07 10:15:00","2016-04-07 13:00:00"
"856","PH9018","4/7/2016",1423.25,1426,"2016-04-07 15:45:00","2016-04-07 18:30:00"
"857","MA0902","4/7/2016",1415,1417.75,"2016-04-07 07:30:00","2016-04-07 10:15:00"
"858","WZ5015","4/7/2016",1420.5,1423.25,"2016-04-07 13:00:00","2016-04-07 15:45:00"
"859","MA3503","4/7/2016",1415,1417.75,"2016-04-07 07:30:00","2016-04-07 10:15:00"
"860","SP502120","4/8/2016",1444.5,1447.25,"2016-04-08 13:00:00","2016-04-08 15:45:00"
"861","MA9611","4/8/2016",1444.5,1447.25,"2016-04-08 13:00:00","2016-04-08 15:45:00"
"862","WZ2519","4/8/2016",1439,1441.75,"2016-04-08 07:30:00","2016-04-08 10:15:00"
"863","MA3082","4/8/2016",1444.5,1447.25,"2016-04-08 13:00:00","2016-04-08 15:45:00"
"864","IN2085","4/8/2016",1441.75,1444.5,"2016-04-08 10:15:00","2016-04-08 13:00:00"
"865","IN0034","4/8/2016",1441.75,1444.5,"2016-04-08 10:15:00","2016-04-08 13:00:00"
"866","CH0101","4/8/2016",1439,1441.75,"2016-04-08 07:30:00","2016-04-08 10:15:00"
"867","IN8008","4/8/2016",1444.5,1447.25,"2016-04-08 13:00:00","2016-04-08 15:45:00"
"868","MA3703","4/8/2016",1444.5,1447.25,"2016-04-08 13:00:00","2016-04-08 15:45:00"
"869","PH2057","4/8/2016",1441.75,1444.5,"2016-04-08 10:15:00","2016-04-08 13:00:00"
"870","WZ0142-1","4/8/2016",1439,1441.75,"2016-04-08 07:30:00","2016-04-08 10:15:00"
"871","MA2203","4/8/2016",1439,1441.75,"2016-04-08 07:30:00","2016-04-08 10:15:00"
"872","WZ1820","4/8/2016",1439,1441.75,"2016-04-08 07:30:00","2016-04-08 10:15:00"
"873","WZ5282","4/8/2016",1439,1441.75,"2016-04-08 07:30:00","2016-04-08 10:15:00"
"874","IN2012","4/8/2016",1444.5,1447.25,"2016-04-08 13:00:00","2016-04-08 15:45:00"
"875","CH0119","4/8/2016",1441.75,1444.5,"2016-04-08 10:15:00","2016-04-08 13:00:00"
"876","MA5417","4/9/2016",1465.75,1468.5,"2016-04-09 10:15:00","2016-04-09 13:00:00"
"877","MA3005","4/9/2016",1465.75,1468.5,"2016-04-09 10:15:00","2016-04-09 13:00:00"
